"steps","funnel_name","platform","age_range","user_count","ride_count","download_date","purchased_amount"
"0","download","android","25-34","3","","2021-04-02",""
"0","download","android","","8","","2021-06-26",""
"0","download","ios","25-34","5","","2021-04-22",""
"0","download","ios","18-24","2","","2021-03-28",""
"0","download","android","","8","","2021-03-23",""
"0","download","web","25-34","1","","2021-02-16",""
"0","download","android","","12","","2021-04-23",""
"0","download","web","18-24","1","","2021-03-16",""
"0","download","android","35-44","4","","2021-08-09",""
"0","download","android","45-54","2","","2021-05-14",""
"0","download","android","","10","","2021-03-28",""
"0","download","ios","35-44","6","","2021-05-20",""
"0","download","ios","25-34","7","","2021-12-02",""
"0","download","ios","18-24","1","","2021-04-27",""
"0","download","web","35-44","2","","2021-05-06",""
"0","download","android","","8","","2021-10-07",""
"0","download","android","","12","","2021-09-18",""
"0","download","web","35-44","3","","2021-10-23",""
"0","download","android","45-54","1","","2021-07-13",""
"0","download","android","35-44","5","","2021-06-30",""
"0","download","ios","","16","","2021-06-25",""
"0","download","web","35-44","2","","2021-01-10",""
"0","download","ios","25-34","8","","2021-12-05",""
"0","download","android","18-24","2","","2021-10-09",""
"0","download","web","25-34","1","","2021-02-21",""
"0","download","android","25-34","1","","2021-09-18",""
"0","download","web","35-44","1","","2021-01-21",""
"0","download","ios","45-54","5","","2021-10-15",""
"0","download","ios","18-24","4","","2021-03-06",""
"0","download","android","25-34","3","","2021-11-05",""
"0","download","ios","35-44","3","","2021-05-02",""
"0","download","ios","","19","","2021-08-31",""
"0","download","android","35-44","1","","2021-05-13",""
"0","download","android","45-54","4","","2021-06-18",""
"0","download","android","25-34","2","","2021-09-22",""
"0","download","android","25-34","4","","2021-07-26",""
"0","download","ios","","14","","2021-03-24",""
"0","download","android","35-44","2","","2021-10-30",""
"0","download","android","25-34","3","","2021-09-17",""
"0","download","ios","35-44","13","","2021-12-11",""
"0","download","android","35-44","2","","2021-07-24",""
"0","download","android","18-24","2","","2021-09-12",""
"0","download","android","","14","","2021-10-25",""
"0","download","ios","35-44","12","","2021-10-10",""
"0","download","web","","4","","2021-09-06",""
"0","download","android","25-34","2","","2021-02-15",""
"0","download","ios","45-54","7","","2021-08-03",""
"0","download","android","25-34","3","","2021-08-02",""
"0","download","web","35-44","2","","2021-08-07",""
"0","download","ios","18-24","1","","2021-05-20",""
"0","download","web","45-54","1","","2021-08-19",""
"0","download","ios","45-54","4","","2021-10-29",""
"0","download","web","","5","","2021-04-27",""
"0","download","android","35-44","1","","2021-12-25",""
"0","download","android","35-44","7","","2021-11-05",""
"0","download","web","","1","","2021-01-24",""
"0","download","ios","25-34","6","","2021-10-27",""
"0","download","android","45-54","1","","2021-08-13",""
"0","download","android","45-54","2","","2021-11-01",""
"0","download","android","25-34","5","","2021-10-09",""
"0","download","web","","5","","2021-06-30",""
"0","download","ios","35-44","10","","2021-01-03",""
"0","download","web","","3","","2021-11-23",""
"0","download","android","18-24","1","","2021-04-18",""
"0","download","web","35-44","4","","2021-10-21",""
"0","download","ios","","10","","2021-10-24",""
"0","download","web","25-34","2","","2021-08-14",""
"0","download","android","18-24","2","","2021-04-17",""
"0","download","ios","","11","","2021-12-16",""
"0","download","ios","","22","","2021-02-25",""
"0","download","ios","45-54","5","","2021-11-03",""
"0","download","ios","25-34","7","","2021-06-20",""
"0","download","web","35-44","3","","2021-11-28",""
"0","download","ios","45-54","6","","2021-07-20",""
"0","download","web","25-34","1","","2021-01-19",""
"0","download","ios","18-24","6","","2021-11-11",""
"0","download","web","35-44","2","","2021-05-24",""
"0","download","android","35-44","6","","2021-12-01",""
"0","download","android","25-34","3","","2021-02-16",""
"0","download","android","18-24","1","","2021-08-18",""
"0","download","web","25-34","1","","2021-11-08",""
"0","download","android","","10","","2021-03-19",""
"0","download","android","35-44","7","","2021-04-28",""
"0","download","ios","35-44","10","","2021-08-29",""
"0","download","android","25-34","9","","2021-04-17",""
"0","download","android","","6","","2021-12-16",""
"0","download","ios","35-44","8","","2021-11-24",""
"0","download","web","18-24","2","","2021-09-26",""
"0","download","web","35-44","1","","2021-10-09",""
"0","download","android","","10","","2021-05-23",""
"0","download","ios","18-24","4","","2021-01-11",""
"0","download","android","35-44","2","","2021-02-05",""
"0","download","web","45-54","1","","2021-10-27",""
"0","download","ios","35-44","8","","2021-10-30",""
"0","download","android","45-54","1","","2021-03-11",""
"0","download","ios","18-24","2","","2021-04-13",""
"0","download","android","","8","","2021-08-16",""
"0","download","ios","18-24","5","","2021-04-09",""
"0","download","android","","7","","2021-09-13",""
"0","download","ios","25-34","6","","2021-12-19",""
"0","download","android","35-44","4","","2021-03-16",""
"0","download","ios","","14","","2021-05-21",""
"0","download","web","25-34","1","","2021-09-27",""
"0","download","web","25-34","1","","2021-08-02",""
"0","download","web","25-34","1","","2021-12-16",""
"0","download","ios","45-54","2","","2021-09-07",""
"0","download","android","18-24","1","","2021-10-04",""
"0","download","web","45-54","1","","2021-04-17",""
"0","download","android","35-44","1","","2021-10-12",""
"0","download","web","35-44","1","","2021-11-25",""
"0","download","android","35-44","2","","2021-05-05",""
"0","download","web","35-44","2","","2021-06-21",""
"0","download","ios","18-24","3","","2021-04-04",""
"0","download","ios","45-54","4","","2021-10-05",""
"0","download","ios","","28","","2021-04-10",""
"0","download","ios","45-54","4","","2021-03-20",""
"0","download","android","","8","","2021-01-09",""
"0","download","web","18-24","1","","2021-09-09",""
"0","download","android","18-24","4","","2021-11-14",""
"0","download","ios","25-34","9","","2021-02-18",""
"0","download","ios","45-54","3","","2021-01-24",""
"0","download","android","45-54","2","","2021-02-20",""
"0","download","android","18-24","1","","2021-12-04",""
"0","download","ios","18-24","2","","2021-09-26",""
"0","download","ios","35-44","7","","2021-06-05",""
"0","download","android","18-24","2","","2021-07-16",""
"0","download","web","35-44","2","","2021-03-01",""
"0","download","android","18-24","2","","2021-02-17",""
"0","download","web","","3","","2021-03-17",""
"0","download","ios","35-44","13","","2021-11-16",""
"0","download","android","18-24","2","","2021-02-25",""
"6","Review","web","45-54","38","1362","",""
"0","download","ios","25-34","7","","2021-07-14",""
"0","download","android","25-34","1","","2021-04-07",""
"0","download","android","25-34","2","","2021-06-14",""
"0","download","android","","12","","2021-07-23",""
"0","download","web","35-44","1","","2021-08-09",""
"0","download","android","25-34","3","","2021-11-27",""
"0","download","web","18-24","1","","2021-11-27",""
"6","Review","web","35-44","150","5452","",""
"0","download","ios","35-44","14","","2021-04-15",""
"0","download","ios","25-34","5","","2021-10-20",""
"0","download","android","","6","","2021-06-05",""
"0","download","ios","45-54","1","","2021-07-05",""
"0","download","web","25-34","1","","2021-04-30",""
"0","download","web","25-34","2","","2021-12-10",""
"0","download","android","45-54","2","","2021-08-26",""
"0","download","web","18-24","1","","2021-04-29",""
"0","download","ios","35-44","10","","2021-05-06",""
"0","download","ios","35-44","11","","2021-08-10",""
"0","download","web","35-44","2","","2021-03-19",""
"0","download","ios","18-24","2","","2021-03-16",""
"0","download","web","25-34","2","","2021-03-08",""
"0","download","ios","35-44","6","","2021-03-30",""
"0","download","android","18-24","3","","2021-06-18",""
"0","download","web","","3","","2021-05-11",""
"0","download","ios","45-54","5","","2021-02-26",""
"0","download","ios","25-34","4","","2021-01-19",""
"0","download","android","45-54","2","","2021-11-13",""
"0","download","ios","45-54","1","","2021-03-03",""
"0","download","android","18-24","3","","2021-04-07",""
"0","download","ios","35-44","7","","2021-01-17",""
"0","download","android","","9","","2021-10-15",""
"0","download","android","","8","","2021-11-13",""
"0","download","ios","18-24","2","","2021-09-18",""
"0","download","android","","10","","2021-05-05",""
"0","download","android","45-54","2","","2021-11-24",""
"0","download","ios","","24","","2021-12-05",""
"0","download","web","45-54","1","","2021-12-12",""
"0","download","ios","18-24","6","","2021-07-05",""
"0","download","android","45-54","1","","2021-05-24",""
"0","download","android","35-44","6","","2021-12-05",""
"0","download","android","35-44","2","","2021-10-09",""
"0","download","android","45-54","1","","2021-03-17",""
"0","download","web","35-44","4","","2021-11-10",""
"0","download","ios","25-34","3","","2021-03-30",""
"0","download","android","","6","","2021-10-11",""
"0","download","ios","35-44","9","","2021-04-28",""
"0","download","ios","","14","","2021-10-01",""
"0","download","android","25-34","2","","2021-09-19",""
"0","download","ios","18-24","3","","2021-02-21",""
"0","download","ios","18-24","5","","2021-05-10",""
"0","download","android","25-34","4","","2021-12-04",""
"0","download","web","25-34","1","","2021-04-08",""
"0","download","android","25-34","3","","2021-06-04",""
"0","download","android","25-34","5","","2021-05-25",""
"0","download","android","35-44","8","","2021-09-20",""
"0","download","android","35-44","4","","2021-03-28",""
"0","download","web","18-24","1","","2021-06-06",""
"0","download","web","45-54","1","","2021-04-03",""
"0","download","ios","25-34","9","","2021-04-26",""
"0","download","web","35-44","1","","2021-06-20",""
"0","download","android","45-54","4","","2021-01-19",""
"0","download","android","","10","","2021-01-22",""
"0","download","ios","45-54","2","","2021-03-04",""
"0","download","ios","","23","","2021-12-15",""
"0","download","web","25-34","1","","2021-10-21",""
"0","download","ios","18-24","1","","2021-09-11",""
"0","download","ios","35-44","10","","2021-09-11",""
"0","download","web","","4","","2021-10-04",""
"0","download","ios","18-24","3","","2021-07-22",""
"0","download","web","","5","","2021-10-08",""
"0","download","android","35-44","5","","2021-05-06",""
"0","download","ios","35-44","11","","2021-08-09",""
"0","download","android","","14","","2021-11-02",""
"0","download","android","","2","","2021-07-04",""
"0","download","ios","","20","","2021-03-20",""
"0","download","ios","45-54","2","","2021-04-04",""
"0","download","ios","25-34","7","","2021-02-08",""
"0","download","android","18-24","3","","2021-01-04",""
"0","download","ios","35-44","4","","2021-03-21",""
"0","download","web","45-54","1","","2021-03-05",""
"0","download","ios","18-24","4","","2021-12-11",""
"0","download","web","35-44","2","","2021-07-21",""
"0","download","ios","45-54","3","","2021-05-16",""
"0","download","android","25-34","4","","2021-12-29",""
"0","download","android","45-54","1","","2021-08-19",""
"0","download","web","45-54","2","","2021-06-20",""
"0","download","ios","45-54","4","","2021-03-24",""
"0","download","android","45-54","2","","2021-12-07",""
"0","download","ios","45-54","2","","2021-09-19",""
"0","download","web","","2","","2021-10-07",""
"0","download","ios","18-24","5","","2021-02-20",""
"0","download","android","25-34","2","","2021-03-31",""
"0","download","android","35-44","6","","2021-07-19",""
"0","download","web","","4","","2021-05-31",""
"0","download","ios","35-44","7","","2021-04-18",""
"0","download","web","45-54","1","","2021-05-31",""
"0","download","ios","35-44","8","","2021-10-19",""
"0","download","ios","45-54","4","","2021-08-14",""
"5","payment","web","45-54","54","1856","","37228.27"
"0","download","ios","25-34","6","","2021-02-10",""
"0","download","ios","35-44","17","","2021-08-16",""
"0","download","android","25-34","2","","2021-09-04",""
"0","download","ios","25-34","9","","2021-02-27",""
"0","download","web","18-24","2","","2021-04-24",""
"0","download","web","35-44","1","","2021-07-17",""
"0","download","android","45-54","1","","2021-08-10",""
"0","download","android","","9","","2021-07-31",""
"0","download","web","25-34","3","","2021-10-23",""
"0","download","ios","25-34","6","","2021-09-13",""
"0","download","ios","45-54","3","","2021-02-28",""
"0","download","android","18-24","2","","2021-07-15",""
"0","download","ios","35-44","5","","2021-05-28",""
"0","download","android","25-34","4","","2021-05-07",""
"0","download","android","25-34","5","","2021-08-22",""
"0","download","ios","35-44","9","","2021-10-13",""
"0","download","android","35-44","2","","2021-10-31",""
"0","download","android","45-54","1","","2021-11-04",""
"0","download","ios","25-34","10","","2021-07-08",""
"0","download","web","18-24","1","","2021-12-03",""
"0","download","ios","45-54","3","","2021-08-04",""
"0","download","ios","35-44","5","","2021-12-18",""
"0","download","ios","18-24","5","","2021-06-09",""
"3","ride_accepted","android","18-24","381","7584","",""
"0","download","android","","8","","2021-06-11",""
"0","download","android","35-44","10","","2021-09-16",""
"0","download","web","","2","","2021-03-26",""
"0","download","web","18-24","1","","2021-09-21",""
"0","download","ios","25-34","6","","2021-06-15",""
"0","download","android","","8","","2021-03-17",""
"0","download","ios","45-54","3","","2021-12-27",""
"0","download","android","45-54","1","","2021-07-24",""
"0","download","ios","45-54","3","","2021-07-21",""
"0","download","android","18-24","2","","2021-01-26",""
"0","download","android","45-54","5","","2021-06-04",""
"0","download","web","","6","","2021-07-16",""
"0","download","web","25-34","1","","2021-04-29",""
"0","download","web","18-24","2","","2021-01-08",""
"0","download","ios","25-34","6","","2021-08-11",""
"0","download","ios","","21","","2021-09-04",""
"0","download","android","35-44","2","","2021-03-22",""
"0","download","ios","35-44","12","","2021-04-13",""
"0","download","ios","","17","","2021-12-28",""
"0","download","web","","2","","2021-10-15",""
"0","download","web","","3","","2021-06-15",""
"0","download","ios","","14","","2021-10-25",""
"0","download","web","35-44","1","","2021-06-17",""
"0","download","web","","2","","2021-03-28",""
"0","download","ios","25-34","4","","2021-02-28",""
"0","download","android","35-44","8","","2021-07-12",""
"0","download","ios","45-54","5","","2021-07-25",""
"0","download","android","18-24","1","","2021-10-18",""
"0","download","web","45-54","2","","2021-09-16",""
"4","ride_completed","web","","176","6057","",""
"0","download","android","25-34","3","","2021-06-30",""
"0","download","ios","","22","","2021-03-04",""
"0","download","ios","45-54","2","","2021-11-30",""
"0","download","android","18-24","1","","2021-12-02",""
"0","download","web","35-44","3","","2021-10-02",""
"0","download","android","35-44","1","","2021-05-24",""
"0","download","ios","35-44","5","","2021-05-13",""
"0","download","web","","4","","2021-10-28",""
"0","download","web","18-24","1","","2021-12-29",""
"0","download","ios","18-24","5","","2021-05-22",""
"0","download","ios","","23","","2021-01-16",""
"0","download","android","45-54","4","","2021-01-02",""
"0","download","web","","4","","2021-03-04",""
"0","download","android","25-34","2","","2021-07-31",""
"0","download","web","35-44","1","","2021-08-12",""
"0","download","android","18-24","1","","2021-12-15",""
"0","download","android","35-44","5","","2021-06-17",""
"0","download","android","35-44","3","","2021-07-25",""
"0","download","android","25-34","2","","2021-01-18",""
"0","download","android","","10","","2021-03-11",""
"0","download","web","","5","","2021-11-21",""
"0","download","android","45-54","1","","2021-02-26",""
"0","download","web","","1","","2021-11-19",""
"0","download","android","25-34","5","","2021-03-26",""
"0","download","ios","25-34","2","","2021-07-17",""
"0","download","web","18-24","1","","2021-03-10",""
"0","download","android","","11","","2021-02-20",""
"0","download","web","18-24","1","","2021-02-20",""
"0","download","ios","45-54","3","","2021-07-11",""
"0","download","android","18-24","1","","2021-02-01",""
"0","download","web","","3","","2021-04-06",""
"0","download","android","25-34","2","","2021-02-12",""
"0","download","ios","","23","","2021-12-06",""
"0","download","android","18-24","3","","2021-02-27",""
"0","download","android","25-34","1","","2021-02-24",""
"0","download","ios","18-24","2","","2021-01-14",""
"0","download","ios","25-34","1","","2021-03-29",""
"0","download","ios","25-34","14","","2021-12-04",""
"0","download","web","25-34","1","","2021-10-26",""
"0","download","android","45-54","1","","2021-02-08",""
"0","download","android","","10","","2021-12-04",""
"0","download","ios","18-24","3","","2021-07-13",""
"0","download","ios","45-54","6","","2021-11-09",""
"0","download","ios","25-34","5","","2021-12-01",""
"0","download","android","45-54","2","","2021-05-11",""
"0","download","android","45-54","2","","2021-04-03",""
"0","download","ios","35-44","13","","2021-12-21",""
"0","download","ios","45-54","5","","2021-06-07",""
"0","download","web","25-34","1","","2021-08-06",""
"0","download","android","18-24","2","","2021-07-18",""
"0","download","ios","35-44","14","","2021-11-01",""
"0","download","android","18-24","2","","2021-07-26",""
"0","download","ios","","25","","2021-09-08",""
"0","download","android","","13","","2021-11-16",""
"0","download","ios","45-54","1","","2021-06-23",""
"0","download","ios","18-24","7","","2021-08-03",""
"0","download","android","","10","","2021-01-08",""
"0","download","android","","5","","2021-09-07",""
"0","download","android","35-44","6","","2021-11-18",""
"0","download","android","25-34","5","","2021-10-10",""
"3","ride_accepted","ios","25-34","1482","30352","",""
"0","download","android","45-54","2","","2021-06-12",""
"0","download","ios","18-24","4","","2021-01-19",""
"0","download","ios","18-24","2","","2021-07-25",""
"0","download","android","25-34","5","","2021-04-19",""
"0","download","android","25-34","1","","2021-06-28",""
"0","download","ios","35-44","13","","2021-10-28",""
"0","download","ios","45-54","1","","2021-12-08",""
"0","download","android","35-44","5","","2021-01-08",""
"0","download","android","18-24","3","","2021-11-17",""
"0","download","android","18-24","1","","2021-03-19",""
"0","download","web","18-24","2","","2021-02-10",""
"0","download","ios","35-44","5","","2021-12-08",""
"0","download","ios","18-24","4","","2021-10-11",""
"0","download","android","","5","","2021-04-26",""
"0","download","web","","2","","2021-01-15",""
"0","download","ios","","21","","2021-12-21",""
"0","download","android","18-24","1","","2021-05-01",""
"0","download","web","18-24","3","","2021-06-18",""
"0","download","ios","35-44","11","","2021-03-16",""
"0","download","android","35-44","4","","2021-03-31",""
"0","download","ios","25-34","9","","2021-05-07",""
"0","download","ios","45-54","2","","2021-03-14",""
"0","download","android","25-34","2","","2021-04-13",""
"0","download","web","","4","","2021-09-18",""
"0","download","web","","2","","2021-05-23",""
"0","download","ios","","13","","2021-10-31",""
"4","ride_completed","android","45-54","182","6137","",""
"0","download","web","","6","","2021-10-11",""
"0","download","web","25-34","1","","2021-10-10",""
"0","download","android","","7","","2021-02-16",""
"0","download","web","25-34","1","","2021-05-31",""
"0","download","web","","7","","2021-04-16",""
"0","download","ios","18-24","3","","2021-02-04",""
"0","download","android","35-44","8","","2021-05-14",""
"0","download","web","18-24","1","","2021-06-16",""
"0","download","android","18-24","3","","2021-07-07",""
"0","download","web","18-24","1","","2021-02-05",""
"0","download","android","","10","","2021-05-18",""
"0","download","android","25-34","3","","2021-09-23",""
"0","download","web","","4","","2021-06-19",""
"0","download","android","","14","","2021-04-29",""
"0","download","ios","25-34","3","","2021-10-03",""
"0","download","android","18-24","1","","2021-09-10",""
"0","download","ios","","18","","2021-08-06",""
"0","download","android","35-44","4","","2021-10-15",""
"0","download","web","18-24","1","","2021-01-04",""
"0","download","android","","9","","2021-09-22",""
"0","download","android","45-54","3","","2021-06-07",""
"0","download","ios","35-44","13","","2021-06-07",""
"0","download","ios","45-54","2","","2021-03-12",""
"0","download","ios","35-44","9","","2021-11-10",""
"0","download","android","","10","","2021-02-01",""
"0","download","ios","25-34","5","","2021-03-05",""
"0","download","web","","2","","2021-05-16",""
"0","download","web","","2","","2021-06-07",""
"0","download","android","35-44","5","","2021-10-18",""
"0","download","ios","35-44","7","","2021-08-01",""
"0","download","android","35-44","4","","2021-08-04",""
"0","download","android","18-24","2","","2021-11-21",""
"0","download","ios","45-54","2","","2021-03-06",""
"6","Review","ios","45-54","278","10046","",""
"0","download","android","18-24","2","","2021-01-02",""
"0","download","ios","25-34","1","","2021-09-17",""
"0","download","web","25-34","1","","2021-05-26",""
"0","download","ios","35-44","4","","2021-10-20",""
"0","download","android","","8","","2021-10-20",""
"0","download","web","18-24","1","","2021-12-13",""
"0","download","android","45-54","4","","2021-07-11",""
"0","download","ios","35-44","2","","2021-07-20",""
"0","download","web","35-44","2","","2021-07-13",""
"0","download","ios","45-54","2","","2021-09-06",""
"0","download","android","35-44","4","","2021-04-13",""
"0","download","web","18-24","2","","2021-05-22",""
"0","download","ios","35-44","4","","2021-12-09",""
"0","download","ios","25-34","4","","2021-10-31",""
"0","download","ios","45-54","1","","2021-05-15",""
"0","download","ios","35-44","9","","2021-09-27",""
"0","download","web","25-34","1","","2021-07-07",""
"0","download","ios","35-44","7","","2021-05-14",""
"0","download","ios","25-34","9","","2021-10-15",""
"0","download","ios","18-24","6","","2021-01-15",""
"0","download","ios","45-54","2","","2021-09-26",""
"0","download","android","35-44","7","","2021-09-11",""
"0","download","ios","18-24","2","","2021-02-26",""
"0","download","android","35-44","3","","2021-09-12",""
"0","download","android","","10","","2021-11-24",""
"0","download","ios","45-54","4","","2021-07-16",""
"0","download","ios","","13","","2021-07-31",""
"0","download","web","","3","","2021-12-03",""
"0","download","web","","3","","2021-05-01",""
"0","download","web","45-54","1","","2021-06-14",""
"0","download","ios","45-54","2","","2021-11-27",""
"0","download","ios","35-44","8","","2021-12-19",""
"0","download","web","","3","","2021-07-31",""
"0","download","web","35-44","2","","2021-01-04",""
"0","download","ios","25-34","6","","2021-06-21",""
"0","download","ios","18-24","4","","2021-11-01",""
"0","download","ios","","21","","2021-04-11",""
"0","download","android","","11","","2021-02-24",""
"0","download","web","35-44","2","","2021-04-16",""
"0","download","ios","18-24","6","","2021-10-24",""
"0","download","android","18-24","4","","2021-06-17",""
"0","download","web","35-44","1","","2021-04-24",""
"0","download","web","45-54","1","","2021-01-08",""
"0","download","android","35-44","4","","2021-11-12",""
"0","download","android","","5","","2021-09-27",""
"0","download","ios","","15","","2021-05-09",""
"0","download","android","","12","","2021-05-12",""
"0","download","android","","13","","2021-12-06",""
"0","download","web","25-34","1","","2021-05-20",""
"0","download","android","18-24","1","","2021-08-16",""
"0","download","android","","7","","2021-07-05",""
"0","download","web","35-44","2","","2021-11-16",""
"0","download","web","45-54","1","","2021-04-25",""
"0","download","web","45-54","1","","2021-07-20",""
"0","download","ios","25-34","9","","2021-02-05",""
"0","download","ios","35-44","5","","2021-01-24",""
"0","download","android","35-44","6","","2021-06-11",""
"0","download","ios","25-34","3","","2021-12-07",""
"0","download","ios","25-34","9","","2021-11-25",""
"0","download","android","25-34","2","","2021-03-27",""
"0","download","web","25-34","1","","2021-06-19",""
"0","download","android","45-54","3","","2021-04-22",""
"0","download","ios","25-34","6","","2021-02-15",""
"0","download","web","","4","","2021-11-20",""
"0","download","android","25-34","3","","2021-04-22",""
"0","download","ios","35-44","11","","2021-02-04",""
"0","download","ios","","16","","2021-04-25",""
"0","download","ios","45-54","5","","2021-12-28",""
"0","download","ios","35-44","5","","2021-02-10",""
"0","download","android","25-34","1","","2021-06-20",""
"0","download","android","","14","","2021-01-05",""
"0","download","ios","35-44","11","","2021-06-10",""
"0","download","android","25-34","3","","2021-01-22",""
"0","download","android","45-54","1","","2021-01-17",""
"0","download","web","45-54","4","","2021-04-29",""
"0","download","web","35-44","3","","2021-05-14",""
"0","download","android","45-54","2","","2021-10-13",""
"0","download","android","35-44","3","","2021-02-24",""
"0","download","android","45-54","2","","2021-12-01",""
"0","download","ios","35-44","4","","2021-11-19",""
"0","download","ios","35-44","12","","2021-09-04",""
"0","download","android","45-54","2","","2021-11-14",""
"0","download","ios","35-44","6","","2021-05-09",""
"0","download","ios","45-54","2","","2021-05-18",""
"0","download","web","25-34","2","","2021-03-11",""
"5","payment","ios","","1112","37785","","754125.460000004"
"0","download","android","18-24","2","","2021-03-25",""
"0","download","web","","3","","2021-08-22",""
"0","download","ios","45-54","6","","2021-11-13",""
"0","download","ios","45-54","2","","2021-12-12",""
"0","download","android","25-34","5","","2021-11-18",""
"0","download","ios","45-54","2","","2021-02-02",""
"0","download","web","25-34","1","","2021-07-19",""
"0","download","web","45-54","1","","2021-04-04",""
"0","download","android","35-44","2","","2021-03-24",""
"0","download","ios","25-34","8","","2021-06-03",""
"0","download","web","18-24","3","","2021-04-14",""
"0","download","ios","18-24","5","","2021-02-12",""
"0","download","ios","25-34","3","","2021-05-10",""
"0","download","ios","18-24","4","","2021-03-13",""
"0","download","web","45-54","1","","2021-06-12",""
"0","download","android","25-34","1","","2021-08-28",""
"0","download","android","25-34","3","","2021-08-04",""
"0","download","ios","18-24","4","","2021-02-08",""
"0","download","ios","35-44","4","","2021-07-29",""
"0","download","android","","12","","2021-10-12",""
"0","download","android","35-44","3","","2021-07-09",""
"0","download","android","18-24","2","","2021-07-13",""
"0","download","web","45-54","1","","2021-07-29",""
"0","download","web","25-34","3","","2021-06-15",""
"0","download","ios","18-24","1","","2021-03-20",""
"0","download","web","35-44","1","","2021-05-04",""
"0","download","ios","45-54","8","","2021-05-19",""
"0","download","ios","","21","","2021-03-16",""
"0","download","android","25-34","1","","2021-06-21",""
"0","download","android","18-24","3","","2021-02-13",""
"0","download","web","25-34","2","","2021-09-06",""
"0","download","android","35-44","2","","2021-02-06",""
"0","download","android","45-54","1","","2021-04-30",""
"0","download","ios","35-44","7","","2021-02-09",""
"0","download","ios","45-54","3","","2021-09-22",""
"0","download","ios","25-34","6","","2021-11-09",""
"0","download","ios","18-24","3","","2021-11-18",""
"0","download","android","","6","","2021-08-25",""
"0","download","android","25-34","2","","2021-04-09",""
"0","download","ios","","20","","2021-01-27",""
"0","download","web","","2","","2021-05-22",""
"0","download","ios","18-24","2","","2021-09-02",""
"0","download","web","35-44","2","","2021-04-26",""
"0","download","android","35-44","3","","2021-04-11",""
"0","download","ios","","12","","2021-05-05",""
"0","download","web","18-24","2","","2021-03-07",""
"0","download","web","","5","","2021-07-27",""
"0","download","web","35-44","1","","2021-12-19",""
"0","download","android","","7","","2021-07-07",""
"0","download","ios","18-24","3","","2021-08-21",""
"0","download","ios","35-44","9","","2021-09-20",""
"0","download","web","","2","","2021-07-07",""
"0","download","ios","","14","","2021-11-05",""
"0","download","web","","1","","2021-01-17",""
"0","download","ios","35-44","5","","2021-06-29",""
"0","download","web","","3","","2021-04-30",""
"0","download","ios","35-44","10","","2021-09-08",""
"0","download","android","35-44","3","","2021-04-15",""
"0","download","android","45-54","4","","2021-04-11",""
"2","ride_requested","ios","45-54","784","24392","",""
"0","download","ios","45-54","2","","2021-12-16",""
"0","download","android","45-54","3","","2021-08-22",""
"0","download","android","35-44","2","","2021-06-03",""
"0","download","android","18-24","1","","2021-02-06",""
"0","download","ios","25-34","4","","2021-02-21",""
"0","download","ios","25-34","6","","2021-06-18",""
"0","download","web","45-54","1","","2021-05-22",""
"0","download","android","45-54","1","","2021-10-18",""
"0","download","web","35-44","2","","2021-03-12",""
"0","download","android","25-34","3","","2021-03-15",""
"0","download","android","18-24","2","","2021-08-15",""
"0","download","web","25-34","2","","2021-07-24",""
"0","download","android","25-34","3","","2021-03-07",""
"0","download","android","","13","","2021-03-02",""
"0","download","web","35-44","3","","2021-03-13",""
"0","download","ios","18-24","4","","2021-12-22",""
"0","download","web","35-44","5","","2021-10-19",""
"0","download","web","25-34","3","","2021-08-21",""
"0","download","ios","25-34","7","","2021-11-08",""
"0","download","ios","25-34","6","","2021-08-07",""
"0","download","web","","6","","2021-07-11",""
"0","download","web","35-44","1","","2021-06-23",""
"0","download","android","25-34","6","","2021-08-21",""
"0","download","web","35-44","1","","2021-06-01",""
"0","download","web","25-34","1","","2021-08-12",""
"0","download","web","35-44","4","","2021-02-28",""
"0","download","web","45-54","2","","2021-07-26",""
"0","download","android","25-34","4","","2021-10-08",""
"0","download","android","45-54","2","","2021-09-26",""
"0","download","android","18-24","2","","2021-06-08",""
"0","download","android","45-54","1","","2021-11-16",""
"0","download","web","","7","","2021-07-14",""
"0","download","ios","25-34","4","","2021-03-10",""
"0","download","ios","","20","","2021-05-16",""
"0","download","ios","","24","","2021-01-05",""
"0","download","web","25-34","2","","2021-12-08",""
"0","download","android","35-44","5","","2021-07-15",""
"0","download","android","35-44","3","","2021-07-29",""
"0","download","ios","","24","","2021-11-30",""
"0","download","ios","35-44","7","","2021-01-09",""
"0","download","web","","2","","2021-09-16",""
"0","download","android","35-44","5","","2021-09-29",""
"0","download","android","35-44","4","","2021-09-19",""
"0","download","android","18-24","2","","2021-09-15",""
"0","download","android","45-54","2","","2021-01-04",""
"0","download","android","35-44","2","","2021-09-08",""
"0","download","ios","45-54","2","","2021-06-12",""
"0","download","android","35-44","3","","2021-04-21",""
"0","download","ios","45-54","4","","2021-04-12",""
"0","download","web","18-24","1","","2021-06-13",""
"0","download","ios","45-54","4","","2021-07-18",""
"0","download","ios","","13","","2021-07-16",""
"0","download","web","45-54","1","","2021-06-16",""
"0","download","web","25-34","2","","2021-08-20",""
"0","download","ios","18-24","3","","2021-05-08",""
"0","download","android","25-34","1","","2021-02-27",""
"0","download","ios","35-44","2","","2021-01-21",""
"0","download","android","25-34","2","","2021-07-25",""
"0","download","android","45-54","1","","2021-01-23",""
"0","download","android","18-24","3","","2021-05-07",""
